time_s,iso_time,setpoint,rpm,control_pct
16.531748,2025-10-24T15:33:03.436426,0.000000,-0.000000,5.882353
16.538172,2025-10-24T15:33:03.442851,0.000000,-0.000000,5.882353
16.543973,2025-10-24T15:33:03.448652,0.000000,-0.000000,5.882353
16.679176,2025-10-24T15:33:03.583855,0.000000,-0.000000,5.882353
16.684727,2025-10-24T15:33:03.589406,0.000000,-0.000000,5.882353
16.690169,2025-10-24T15:33:03.594848,0.000000,-0.000000,5.882353
16.695015,2025-10-24T15:33:03.599694,0.000000,-0.000000,5.882353
16.699619,2025-10-24T15:33:03.604298,0.000000,-0.000000,5.882353
16.704540,2025-10-24T15:33:03.609219,0.000000,-0.000000,5.882353
16.710635,2025-10-24T15:33:03.615314,0.000000,-0.000000,5.882353
16.717020,2025-10-24T15:33:03.621699,0.000000,-0.000000,5.882353
16.722586,2025-10-24T15:33:03.627265,0.000000,-0.000000,5.882353
16.727779,2025-10-24T15:33:03.632458,0.000000,-0.000000,5.882353
16.732306,2025-10-24T15:33:03.636985,0.000000,-0.000000,5.882353
16.737170,2025-10-24T15:33:03.641848,0.000000,-0.000000,5.882353
16.742348,2025-10-24T15:33:03.647027,0.000000,-0.000000,5.882353
16.747196,2025-10-24T15:33:03.651875,0.000000,-0.000000,5.882353
16.751865,2025-10-24T15:33:03.656543,0.000000,-0.000000,5.882353
16.758143,2025-10-24T15:33:03.662822,0.000000,-0.000000,5.882353
16.763748,2025-10-24T15:33:03.668427,0.000000,-0.000000,5.882353
16.769751,2025-10-24T15:33:03.674430,0.000000,-0.000000,5.882353
16.775180,2025-10-24T15:33:03.679858,0.000000,-0.000000,5.882353
16.780119,2025-10-24T15:33:03.684798,0.000000,-0.000000,5.882353
16.784848,2025-10-24T15:33:03.689527,0.000000,-0.000000,5.882353
16.790292,2025-10-24T15:33:03.694971,0.000000,-0.000000,5.882353
16.795226,2025-10-24T15:33:03.699904,0.000000,-0.000000,5.882353
16.799896,2025-10-24T15:33:03.704575,0.000000,-0.000000,5.882353
16.805753,2025-10-24T15:33:03.710432,0.000000,-0.000000,5.882353
16.810632,2025-10-24T15:33:03.715311,0.000000,-0.000000,5.882353
16.945919,2025-10-24T15:33:03.850598,0.000000,-0.000000,5.882353
16.950516,2025-10-24T15:33:03.855194,0.000000,-0.000000,5.882353
16.955531,2025-10-24T15:33:03.860209,0.000000,-0.000000,5.882353
16.960073,2025-10-24T15:33:03.864752,0.000000,-0.000000,5.882353
16.964703,2025-10-24T15:33:03.869382,0.000000,-0.000000,5.882353
16.969386,2025-10-24T15:33:03.874065,0.000000,-0.000000,5.882353
16.975903,2025-10-24T15:33:03.880582,0.000000,-0.000000,5.882353
16.981068,2025-10-24T15:33:03.885747,0.000000,-0.000000,5.882353
16.986737,2025-10-24T15:33:03.891415,0.000000,-0.000000,5.882353
16.991593,2025-10-24T15:33:03.896272,0.000000,-0.000000,5.882353
16.997552,2025-10-24T15:33:03.902231,0.000000,-0.000000,5.882353
17.002606,2025-10-24T15:33:03.907285,0.000000,-0.000000,5.882353
17.008015,2025-10-24T15:33:03.912694,0.000000,-0.000000,5.882353
17.012894,2025-10-24T15:33:03.917573,0.000000,-0.000000,5.882353
17.017625,2025-10-24T15:33:03.922304,0.000000,-0.000000,5.882353
17.023255,2025-10-24T15:33:03.927934,0.000000,-0.000000,5.882353
17.028876,2025-10-24T15:33:03.933554,0.000000,-0.000000,5.882353
17.033587,2025-10-24T15:33:03.938266,0.000000,-0.000000,5.882353
17.039456,2025-10-24T15:33:03.944134,0.000000,-0.000000,5.882353
17.045285,2025-10-24T15:33:03.949964,0.000000,-0.000000,5.882353
17.050977,2025-10-24T15:33:03.955656,0.000000,-0.000000,5.882353
17.057485,2025-10-24T15:33:03.962164,0.000000,-0.000000,5.882353
17.062410,2025-10-24T15:33:03.967088,0.000000,-0.000000,5.882353
17.067028,2025-10-24T15:33:03.971707,0.000000,-0.000000,5.882353
17.072983,2025-10-24T15:33:03.977661,0.000000,-0.000000,5.882353
17.078573,2025-10-24T15:33:03.983252,0.000000,-0.000000,5.882353
17.084082,2025-10-24T15:33:03.988761,0.000000,-0.000000,5.882353
17.089937,2025-10-24T15:33:03.994616,0.000000,-0.000000,5.882353
17.232913,2025-10-24T15:33:04.137592,0.000000,-0.000000,5.882353
17.238772,2025-10-24T15:33:04.143451,0.000000,-0.000000,5.882353
17.244076,2025-10-24T15:33:04.148755,0.000000,-0.000000,5.882353
17.249234,2025-10-24T15:33:04.153913,0.000000,-0.000000,5.882353
17.254164,2025-10-24T15:33:04.158843,0.000000,-0.000000,5.882353
17.259234,2025-10-24T15:33:04.163913,0.000000,-0.000000,5.882353
17.264588,2025-10-24T15:33:04.169267,0.000000,-0.000000,5.882353
17.269453,2025-10-24T15:33:04.174131,0.000000,-0.000000,5.882353
17.274333,2025-10-24T15:33:04.179012,0.000000,-0.000000,5.882353
17.281085,2025-10-24T15:33:04.185764,0.000000,-0.000000,5.882353
17.287038,2025-10-24T15:33:04.191716,0.000000,-0.000000,5.882353
17.292535,2025-10-24T15:33:04.197214,0.000000,-0.000000,5.882353
17.298695,2025-10-24T15:33:04.203374,0.000000,-0.000000,5.882353
17.304258,2025-10-24T15:33:04.208937,0.000000,-0.000000,5.882353
17.309890,2025-10-24T15:33:04.214569,0.000000,-0.000000,5.882353
17.317623,2025-10-24T15:33:04.222302,0.000000,-0.000000,5.882353
17.325416,2025-10-24T15:33:04.230095,0.000000,-0.000000,5.882353
17.331629,2025-10-24T15:33:04.236308,0.000000,-0.000000,5.882353
17.336934,2025-10-24T15:33:04.241613,0.000000,-0.000000,5.882353
17.342108,2025-10-24T15:33:04.246787,0.000000,-0.000000,5.882353
17.347386,2025-10-24T15:33:04.252064,0.000000,-0.000000,5.882353
17.352666,2025-10-24T15:33:04.257345,0.000000,-0.000000,5.882353
17.358072,2025-10-24T15:33:04.262750,0.000000,-0.000000,5.882353
17.365355,2025-10-24T15:33:04.270034,0.000000,-0.000000,5.882353
17.370877,2025-10-24T15:33:04.275556,0.000000,-0.000000,5.882353
17.376610,2025-10-24T15:33:04.281289,0.000000,-0.000000,5.882353
17.381442,2025-10-24T15:33:04.286121,0.000000,-0.000000,5.882353
17.388418,2025-10-24T15:33:04.293097,0.000000,-0.000000,5.882353
17.393959,2025-10-24T15:33:04.298638,0.000000,-0.000000,5.882353
17.398748,2025-10-24T15:33:04.303427,0.000000,-0.000000,5.882353
17.403695,2025-10-24T15:33:04.308373,0.000000,-0.000000,5.882353
17.409583,2025-10-24T15:33:04.314262,0.000000,-0.000000,5.882353
17.550478,2025-10-24T15:33:04.455157,0.000000,-0.000000,5.882353
17.556629,2025-10-24T15:33:04.461308,0.000000,-0.000000,5.882353
17.562297,2025-10-24T15:33:04.466975,0.000000,-0.000000,5.882353
17.567593,2025-10-24T15:33:04.472272,0.000000,-0.000000,5.882353
17.572710,2025-10-24T15:33:04.477389,0.000000,-0.000000,5.882353
17.577717,2025-10-24T15:33:04.482396,0.000000,-0.000000,5.882353
17.583008,2025-10-24T15:33:04.487687,0.000000,-0.000000,5.882353
17.587990,2025-10-24T15:33:04.492668,0.000000,-0.000000,5.882353
17.593234,2025-10-24T15:33:04.497913,0.000000,-0.000000,5.882353
17.598989,2025-10-24T15:33:04.503667,0.000000,-0.000000,5.882353
17.604479,2025-10-24T15:33:04.509158,0.000000,-0.000000,5.882353
17.609204,2025-10-24T15:33:04.513883,0.000000,-0.000000,5.882353
17.615793,2025-10-24T15:33:04.520472,0.000000,-0.000000,5.882353
17.622198,2025-10-24T15:33:04.526877,0.000000,-0.000000,5.882353
17.628337,2025-10-24T15:33:04.533016,0.000000,-0.000000,5.882353
17.635089,2025-10-24T15:33:04.539768,0.000000,-0.000000,5.882353
17.640738,2025-10-24T15:33:04.545417,0.000000,-0.000000,5.882353
17.646035,2025-10-24T15:33:04.550714,0.000000,-0.000000,5.882353
17.650870,2025-10-24T15:33:04.555548,0.000000,-0.000000,5.882353
17.656286,2025-10-24T15:33:04.560965,0.000000,-0.000000,5.882353
17.662003,2025-10-24T15:33:04.566682,0.000000,-0.000000,5.882353
17.666708,2025-10-24T15:33:04.571387,0.000000,-0.000000,5.882353
17.672223,2025-10-24T15:33:04.576902,0.000000,-0.000000,5.882353
17.678038,2025-10-24T15:33:04.582717,0.000000,-0.000000,5.882353
17.683118,2025-10-24T15:33:04.587797,0.000000,-0.000000,5.882353
17.688497,2025-10-24T15:33:04.593175,0.000000,-0.000000,5.882353
17.693841,2025-10-24T15:33:04.598520,0.000000,-0.000000,5.882353
17.699195,2025-10-24T15:33:04.603874,0.000000,-0.000000,5.882353
17.704461,2025-10-24T15:33:04.609140,0.000000,-0.000000,5.882353
17.709922,2025-10-24T15:33:04.614600,0.000000,-0.000000,5.882353
17.846032,2025-10-24T15:33:04.750710,0.000000,-0.000000,5.882353
17.851021,2025-10-24T15:33:04.755700,0.000000,-0.000000,5.882353
17.855536,2025-10-24T15:33:04.760215,0.000000,-0.000000,5.882353
17.860876,2025-10-24T15:33:04.765555,0.000000,-0.000000,5.882353
17.865348,2025-10-24T15:33:04.770026,0.000000,-0.000000,5.882353
17.870128,2025-10-24T15:33:04.774807,0.000000,-0.000000,5.882353
17.875491,2025-10-24T15:33:04.780169,0.000000,-0.000000,5.882353
17.880547,2025-10-24T15:33:04.785226,0.000000,-0.000000,5.882353
17.885538,2025-10-24T15:33:04.790217,0.000000,-0.000000,5.882353
17.890421,2025-10-24T15:33:04.795100,0.000000,-0.000000,5.882353
17.895751,2025-10-24T15:33:04.800430,0.000000,-0.000000,5.882353
17.900655,2025-10-24T15:33:04.805334,0.000000,-0.000000,5.882353
17.907634,2025-10-24T15:33:04.812312,0.000000,-0.000000,5.882353
17.912563,2025-10-24T15:33:04.817241,0.000000,-0.000000,5.882353
17.917752,2025-10-24T15:33:04.822431,0.000000,-0.000000,5.882353
17.923536,2025-10-24T15:33:04.828215,0.000000,-0.000000,5.882353
17.928698,2025-10-24T15:33:04.833377,0.000000,-0.000000,5.882353
17.933224,2025-10-24T15:33:04.837903,0.000000,-0.000000,5.882353
17.939180,2025-10-24T15:33:04.843858,0.000000,-0.000000,5.882353
17.944083,2025-10-24T15:33:04.848762,0.000000,-0.000000,5.882353
17.948870,2025-10-24T15:33:04.853549,0.000000,-0.000000,5.882353
17.954525,2025-10-24T15:33:04.859203,0.000000,-0.000000,5.882353
17.959736,2025-10-24T15:33:04.864414,0.000000,-0.000000,5.882353
17.964762,2025-10-24T15:33:04.869441,0.000000,-0.000000,5.882353
17.971456,2025-10-24T15:33:04.876135,0.000000,-0.000000,5.882353
17.976367,2025-10-24T15:33:04.881046,0.000000,-0.000000,5.882353
17.981117,2025-10-24T15:33:04.885795,0.000000,-0.000000,5.882353
18.116818,2025-10-24T15:33:05.021497,0.000000,-0.000000,5.882353
18.123287,2025-10-24T15:33:05.027966,0.000000,-0.000000,5.882353
18.128267,2025-10-24T15:33:05.032946,0.000000,-0.000000,5.882353
18.133431,2025-10-24T15:33:05.038110,0.000000,-0.000000,5.882353
18.139407,2025-10-24T15:33:05.044086,0.000000,-0.000000,5.882353
18.144770,2025-10-24T15:33:05.049449,0.000000,-0.000000,5.882353
18.150961,2025-10-24T15:33:05.055640,0.000000,-0.000000,5.882353
18.157812,2025-10-24T15:33:05.062490,0.000000,-0.000000,5.882353
18.163193,2025-10-24T15:33:05.067872,0.000000,-0.000000,5.882353
18.168016,2025-10-24T15:33:05.072695,0.000000,-0.000000,5.882353
18.173309,2025-10-24T15:33:05.077987,0.000000,-0.000000,5.882353
18.178197,2025-10-24T15:33:05.082876,0.000000,-0.000000,5.882353
18.183634,2025-10-24T15:33:05.088313,0.000000,-0.000000,5.882353
18.189086,2025-10-24T15:33:05.093765,0.000000,-0.000000,5.882353
18.193935,2025-10-24T15:33:05.098614,0.000000,-0.000000,5.882353
18.200019,2025-10-24T15:33:05.104698,0.000000,-0.000000,5.882353
18.205925,2025-10-24T15:33:05.110604,0.000000,-0.000000,5.882353
18.210838,2025-10-24T15:33:05.115517,0.000000,-0.000000,5.882353
18.215767,2025-10-24T15:33:05.120446,0.000000,-0.000000,5.882353
18.221305,2025-10-24T15:33:05.125984,0.000000,-0.000000,5.882353
18.226104,2025-10-24T15:33:05.130783,0.000000,-0.000000,5.882353
18.231316,2025-10-24T15:33:05.135995,0.000000,-0.000000,5.882353
18.236696,2025-10-24T15:33:05.141375,0.000000,-0.000000,5.882353
18.241923,2025-10-24T15:33:05.146602,0.000000,-0.000000,5.882353
18.246808,2025-10-24T15:33:05.151487,0.000000,-0.000000,5.882353
18.251423,2025-10-24T15:33:05.156102,0.000000,-0.000000,5.882353
18.256781,2025-10-24T15:33:05.161460,0.000000,-0.000000,5.882353
18.262275,2025-10-24T15:33:05.166954,0.000000,-0.000000,5.882353
18.266863,2025-10-24T15:33:05.171542,0.000000,-0.000000,5.882353
18.406049,2025-10-24T15:33:05.310728,0.000000,-0.000000,5.882353
18.414783,2025-10-24T15:33:05.319462,0.000000,-0.000000,5.882353
18.423024,2025-10-24T15:33:05.327703,0.000000,-0.000000,5.882353
18.430348,2025-10-24T15:33:05.335027,0.000000,-0.000000,5.882353
18.439451,2025-10-24T15:33:05.344129,0.000000,-0.000000,5.882353
18.447810,2025-10-24T15:33:05.352489,0.000000,-0.000000,5.882353
18.456653,2025-10-24T15:33:05.361331,0.000000,-0.000000,5.882353
18.463581,2025-10-24T15:33:05.368260,0.000000,-0.000000,5.882353
18.470227,2025-10-24T15:33:05.374906,0.000000,-0.000000,5.882353
18.477724,2025-10-24T15:33:05.382403,0.000000,-0.000000,5.882353
18.487019,2025-10-24T15:33:05.391698,0.000000,-0.000000,5.882353
18.495234,2025-10-24T15:33:05.399913,0.000000,-0.000000,5.882353
18.504428,2025-10-24T15:33:05.409107,0.000000,-0.000000,5.882353
18.511835,2025-10-24T15:33:05.416513,0.000000,-0.000000,5.882353
18.519192,2025-10-24T15:33:05.423871,0.000000,-0.000000,5.882353
18.527787,2025-10-24T15:33:05.432466,0.000000,-0.000000,5.882353
18.535838,2025-10-24T15:33:05.440517,0.000000,-0.000000,5.882353
18.544415,2025-10-24T15:33:05.449093,0.000000,-0.000000,5.882353
18.553522,2025-10-24T15:33:05.458201,0.000000,-0.000000,5.882353
18.562088,2025-10-24T15:33:05.466767,0.000000,-0.000000,5.882353
18.569706,2025-10-24T15:33:05.474385,0.000000,-0.000000,5.882353
18.576757,2025-10-24T15:33:05.481436,0.000000,-0.000000,5.882353
18.585657,2025-10-24T15:33:05.490336,0.000000,-0.000000,5.882353
18.593853,2025-10-24T15:33:05.498532,0.000000,-0.000000,5.882353
18.603122,2025-10-24T15:33:05.507801,0.000000,-0.000000,5.882353
18.612068,2025-10-24T15:33:05.516747,0.000000,-0.000000,5.882353
18.620081,2025-10-24T15:33:05.524760,0.000000,-0.000000,5.882353
18.628122,2025-10-24T15:33:05.532801,0.000000,-0.000000,5.882353
18.636318,2025-10-24T15:33:05.540997,0.000000,-0.000000,5.882353
18.643939,2025-10-24T15:33:05.548618,0.000000,-0.000000,5.882353
18.651858,2025-10-24T15:33:05.556537,0.000000,-0.000000,5.882353
18.661489,2025-10-24T15:33:05.566168,0.000000,-0.000000,5.882353
18.670927,2025-10-24T15:33:05.575606,0.000000,-0.000000,5.882353
18.678521,2025-10-24T15:33:05.583200,0.000000,-0.000000,5.882353
18.687242,2025-10-24T15:33:05.591921,0.000000,-0.000000,5.882353
18.694877,2025-10-24T15:33:05.599555,0.000000,-0.000000,5.882353
18.701333,2025-10-24T15:33:05.606011,0.000000,-0.000000,5.882353
18.709202,2025-10-24T15:33:05.613881,0.000000,-0.000000,5.882353
18.717835,2025-10-24T15:33:05.622514,0.000000,-0.000000,5.882353
18.726115,2025-10-24T15:33:05.630794,0.000000,-0.000000,5.882353
18.732482,2025-10-24T15:33:05.637161,0.000000,-0.000000,5.882353
18.740216,2025-10-24T15:33:05.644895,0.000000,-0.000000,5.882353
18.747937,2025-10-24T15:33:05.652616,0.000000,-0.000000,5.882353
18.755612,2025-10-24T15:33:05.660291,0.000000,-0.000000,5.882353
18.761489,2025-10-24T15:33:05.666167,0.000000,-0.000000,5.882353
18.767048,2025-10-24T15:33:05.671727,0.000000,-0.000000,5.882353
18.773553,2025-10-24T15:33:05.678232,0.000000,-0.000000,5.882353
18.779508,2025-10-24T15:33:05.684187,0.000000,-0.000000,5.882353
18.785753,2025-10-24T15:33:05.690432,0.000000,-0.000000,5.882353
18.791109,2025-10-24T15:33:05.695788,0.000000,-0.000000,5.882353
18.796195,2025-10-24T15:33:05.700874,0.000000,-0.000000,5.882353
18.802682,2025-10-24T15:33:05.707361,0.000000,-0.000000,5.882353
18.808033,2025-10-24T15:33:05.712712,0.000000,-0.000000,5.882353
18.813119,2025-10-24T15:33:05.717798,0.000000,-0.000000,5.882353
18.947456,2025-10-24T15:33:05.852135,0.000000,-0.000000,5.882353
18.953683,2025-10-24T15:33:05.858361,0.000000,-0.000000,5.882353
18.959454,2025-10-24T15:33:05.864133,0.000000,-0.000000,5.882353
18.965267,2025-10-24T15:33:05.869946,0.000000,-0.000000,5.882353
18.971030,2025-10-24T15:33:05.875709,0.000000,-0.000000,5.882353
18.975775,2025-10-24T15:33:05.880453,0.000000,-0.000000,5.882353
18.982322,2025-10-24T15:33:05.887001,0.000000,-0.000000,5.882353
18.988941,2025-10-24T15:33:05.893620,0.000000,-0.000000,5.882353
18.994997,2025-10-24T15:33:05.899676,0.000000,-0.000000,5.882353
19.000252,2025-10-24T15:33:05.904931,0.000000,-0.000000,5.882353
19.005797,2025-10-24T15:33:05.910476,0.000000,-0.000000,5.882353
19.011782,2025-10-24T15:33:05.916461,0.000000,-0.000000,5.882353
19.017777,2025-10-24T15:33:05.922456,0.000000,-0.000000,5.882353
19.024103,2025-10-24T15:33:05.928782,0.000000,-0.000000,5.882353
19.029922,2025-10-24T15:33:05.934601,0.000000,-0.000000,5.882353
19.035861,2025-10-24T15:33:05.940540,0.000000,-0.000000,5.882353
19.042154,2025-10-24T15:33:05.946833,0.000000,-0.000000,5.882353
19.047780,2025-10-24T15:33:05.952458,0.000000,-0.000000,5.882353
19.053811,2025-10-24T15:33:05.958490,0.000000,-0.000000,5.882353
19.059449,2025-10-24T15:33:05.964128,0.000000,-0.000000,5.882353
19.064254,2025-10-24T15:33:05.968933,0.000000,-0.000000,5.882353
19.069041,2025-10-24T15:33:05.973720,0.000000,-0.000000,5.882353
19.075217,2025-10-24T15:33:05.979895,0.000000,-0.000000,5.882353
19.080759,2025-10-24T15:33:05.985437,0.000000,-0.000000,5.882353
19.086715,2025-10-24T15:33:05.991394,0.000000,-0.000000,5.882353
19.092168,2025-10-24T15:33:05.996847,0.000000,-0.000000,5.882353
19.096975,2025-10-24T15:33:06.001654,0.000000,-0.000000,5.882353
19.102109,2025-10-24T15:33:06.006788,0.000000,-0.000000,5.882353
19.108154,2025-10-24T15:33:06.012833,0.000000,-0.000000,5.882353
19.112845,2025-10-24T15:33:06.017524,0.000000,-0.000000,5.882353
19.248467,2025-10-24T15:33:06.153146,0.000000,-0.000000,5.882353
19.254039,2025-10-24T15:33:06.158718,0.000000,-0.000000,5.882353
19.259419,2025-10-24T15:33:06.164098,0.000000,-0.000000,5.882353
19.265088,2025-10-24T15:33:06.169766,0.000000,-0.000000,5.882353
19.271039,2025-10-24T15:33:06.175718,0.000000,-0.000000,5.882353
19.276734,2025-10-24T15:33:06.181413,0.000000,-0.000000,5.882353
19.282428,2025-10-24T15:33:06.187106,0.000000,-0.000000,5.882353
19.287971,2025-10-24T15:33:06.192650,0.000000,-0.000000,5.882353
19.293293,2025-10-24T15:33:06.197972,0.000000,-0.000000,5.882353
19.299289,2025-10-24T15:33:06.203968,0.000000,-0.000000,5.882353
19.304587,2025-10-24T15:33:06.209266,0.000000,-0.000000,5.882353
19.309687,2025-10-24T15:33:06.214366,0.000000,-0.000000,5.882353
19.314542,2025-10-24T15:33:06.219220,0.000000,-0.000000,5.882353
19.319808,2025-10-24T15:33:06.224487,0.000000,-0.000000,5.882353
19.324673,2025-10-24T15:33:06.229352,0.000000,-0.000000,5.882353
19.330124,2025-10-24T15:33:06.234803,0.000000,-0.000000,5.882353
19.336040,2025-10-24T15:33:06.240719,0.000000,-0.000000,5.882353
19.342345,2025-10-24T15:33:06.247024,0.000000,-0.000000,5.882353
19.348124,2025-10-24T15:33:06.252803,0.000000,-0.000000,5.882353
19.353435,2025-10-24T15:33:06.258114,0.000000,-0.000000,5.882353
19.358693,2025-10-24T15:33:06.263372,0.000000,-0.000000,5.882353
19.363808,2025-10-24T15:33:06.268487,0.000000,-0.000000,5.882353
19.369565,2025-10-24T15:33:06.274243,0.000000,-0.000000,5.882353
19.375605,2025-10-24T15:33:06.280284,0.000000,-0.000000,5.882353
19.381175,2025-10-24T15:33:06.285854,0.000000,-0.000000,5.882353
19.386833,2025-10-24T15:33:06.291512,0.000000,-0.000000,5.882353
19.392475,2025-10-24T15:33:06.297154,0.000000,-0.000000,5.882353
19.397496,2025-10-24T15:33:06.302175,0.000000,-0.000000,5.882353
19.402489,2025-10-24T15:33:06.307168,0.000000,-0.000000,5.882353
19.538089,2025-10-24T15:33:06.442768,0.000000,-0.000000,5.882353
19.543974,2025-10-24T15:33:06.448653,0.000000,-0.000000,5.882353
19.548443,2025-10-24T15:33:06.453121,0.000000,-0.000000,5.882353
19.553457,2025-10-24T15:33:06.458136,0.000000,-0.000000,5.882353
19.557973,2025-10-24T15:33:06.462652,0.000000,-0.000000,5.882353
19.562337,2025-10-24T15:33:06.467016,0.000000,-0.000000,5.882353
19.567369,2025-10-24T15:33:06.472048,0.000000,-0.000000,5.882353
19.572974,2025-10-24T15:33:06.477653,0.000000,-0.000000,5.882353
19.578118,2025-10-24T15:33:06.482797,0.000000,-0.000000,5.882353
19.583278,2025-10-24T15:33:06.487957,0.000000,-0.000000,5.882353
19.589037,2025-10-24T15:33:06.493716,0.000000,-0.000000,5.882353
19.594437,2025-10-24T15:33:06.499116,0.000000,-0.000000,5.882353
19.600075,2025-10-24T15:33:06.504753,0.000000,-0.000000,5.882353
19.605711,2025-10-24T15:33:06.510390,0.000000,-0.000000,5.882353
19.611099,2025-10-24T15:33:06.515778,0.000000,-0.000000,5.882353
19.616749,2025-10-24T15:33:06.521428,0.000000,-0.000000,5.882353
19.622481,2025-10-24T15:33:06.527159,0.000000,-0.000000,5.882353
19.628275,2025-10-24T15:33:06.532954,0.000000,-0.000000,5.882353
19.634336,2025-10-24T15:33:06.539015,0.000000,-0.000000,5.882353
19.639985,2025-10-24T15:33:06.544664,0.000000,-0.000000,5.882353
19.645980,2025-10-24T15:33:06.550658,0.000000,-0.000000,5.882353
19.650874,2025-10-24T15:33:06.555553,0.000000,-0.000000,5.882353
19.657105,2025-10-24T15:33:06.561784,0.000000,-0.000000,5.882353
19.663235,2025-10-24T15:33:06.567914,0.000000,-0.000000,5.882353
19.668753,2025-10-24T15:33:06.573432,0.000000,-0.000000,5.882353
19.674759,2025-10-24T15:33:06.579438,0.000000,-0.000000,5.882353
19.680210,2025-10-24T15:33:06.584889,0.000000,-0.000000,5.882353
19.686337,2025-10-24T15:33:06.591016,0.000000,-0.000000,5.882353
19.821744,2025-10-24T15:33:06.726423,0.000000,-0.000000,5.882353
19.827703,2025-10-24T15:33:06.732382,0.000000,-0.000000,5.882353
19.833110,2025-10-24T15:33:06.737789,0.000000,-0.000000,5.882353
19.839290,2025-10-24T15:33:06.743969,0.000000,-0.000000,5.882353
19.844854,2025-10-24T15:33:06.749533,0.000000,-0.000000,5.882353
19.850416,2025-10-24T15:33:06.755095,0.000000,-0.000000,5.882353
19.855899,2025-10-24T15:33:06.760577,0.000000,-0.000000,5.882353
19.860437,2025-10-24T15:33:06.765116,0.000000,-0.000000,5.882353
19.865084,2025-10-24T15:33:06.769763,0.000000,-0.000000,5.882353
19.870905,2025-10-24T15:33:06.775584,0.000000,-0.000000,5.882353
19.877405,2025-10-24T15:33:06.782084,0.000000,-0.000000,5.882353
19.883111,2025-10-24T15:33:06.787789,0.000000,-0.000000,5.882353
19.888957,2025-10-24T15:33:06.793636,0.000000,-0.000000,5.882353
19.893753,2025-10-24T15:33:06.798431,0.000000,-0.000000,5.882353
19.898496,2025-10-24T15:33:06.803175,0.000000,-0.000000,5.882353
19.903825,2025-10-24T15:33:06.808504,0.000000,-0.000000,5.882353
19.909018,2025-10-24T15:33:06.813697,0.000000,-0.000000,5.882353
19.913669,2025-10-24T15:33:06.818348,0.000000,-0.000000,5.882353
19.919769,2025-10-24T15:33:06.824447,0.000000,-0.000000,5.882353
19.924609,2025-10-24T15:33:06.829288,0.000000,-0.000000,5.882353
19.929282,2025-10-24T15:33:06.833961,0.000000,-0.000000,5.882353
19.935015,2025-10-24T15:33:06.839694,0.000000,-0.000000,5.882353
19.940830,2025-10-24T15:33:06.845509,0.000000,-0.000000,5.882353
19.946107,2025-10-24T15:33:06.850786,0.000000,-0.000000,5.882353
19.951536,2025-10-24T15:33:06.856215,0.000000,-0.000000,5.882353
19.956574,2025-10-24T15:33:06.861253,0.000000,-0.000000,5.882353
19.961293,2025-10-24T15:33:06.865972,0.000000,-0.000000,5.882353
19.966323,2025-10-24T15:33:06.871002,0.000000,-0.000000,5.882353
20.108624,2025-10-24T15:33:07.013303,0.000000,-0.000000,5.882353
20.114021,2025-10-24T15:33:07.018699,0.000000,-0.000000,5.882353
20.119732,2025-10-24T15:33:07.024411,0.000000,-0.000000,5.882353
20.125664,2025-10-24T15:33:07.030342,0.000000,-0.000000,5.882353
20.131032,2025-10-24T15:33:07.035711,0.000000,-0.000000,5.882353
20.136604,2025-10-24T15:33:07.041283,0.000000,-0.000000,5.882353
20.141649,2025-10-24T15:33:07.046328,0.000000,-0.000000,5.882353
20.146119,2025-10-24T15:33:07.050797,0.000000,-0.000000,5.882353
20.151419,2025-10-24T15:33:07.056098,0.000000,-0.000000,5.882353
20.156878,2025-10-24T15:33:07.061556,0.000000,-0.000000,5.882353
20.161496,2025-10-24T15:33:07.066175,0.000000,-0.000000,5.882353
20.166186,2025-10-24T15:33:07.070865,0.000000,-0.000000,5.882353
20.173876,2025-10-24T15:33:07.078555,0.000000,-0.000000,5.882353
20.179033,2025-10-24T15:33:07.083712,0.000000,-0.000000,5.882353
20.184043,2025-10-24T15:33:07.088722,0.000000,-0.000000,5.882353
20.189598,2025-10-24T15:33:07.094276,0.000000,-0.000000,5.882353
20.194288,2025-10-24T15:33:07.098967,0.000000,-0.000000,5.882353
20.198788,2025-10-24T15:33:07.103467,0.000000,-0.000000,5.882353
20.204898,2025-10-24T15:33:07.109577,0.000000,-0.000000,5.882353
20.210874,2025-10-24T15:33:07.115552,0.000000,-0.000000,5.882353
20.216591,2025-10-24T15:33:07.121270,0.000000,-0.000000,5.882353
20.222746,2025-10-24T15:33:07.127425,0.000000,-0.000000,5.882353
20.227976,2025-10-24T15:33:07.132655,0.000000,-0.000000,5.882353
20.232523,2025-10-24T15:33:07.137202,0.000000,-0.000000,5.882353
20.238082,2025-10-24T15:33:07.142761,0.000000,-0.000000,5.882353
20.242913,2025-10-24T15:33:07.147592,0.000000,-0.000000,5.882353
20.247570,2025-10-24T15:33:07.152248,0.000000,-0.000000,5.882353
20.380935,2025-10-24T15:33:07.285614,0.000000,-0.000000,5.882353
20.388859,2025-10-24T15:33:07.293538,0.000000,-0.000000,5.882353
20.395493,2025-10-24T15:33:07.300172,0.000000,-0.000000,5.882353
20.401161,2025-10-24T15:33:07.305840,0.000000,-0.000000,5.882353
20.406884,2025-10-24T15:33:07.311563,0.000000,-0.000000,5.882353
20.413724,2025-10-24T15:33:07.318403,0.000000,-0.000000,5.882353
